TITLE = "vncfd python"
VARIABLES = "X", "Y"
-4.0404,12.656,0
-3.6025,12.539,0
-3.176,12.407,0
-2.7602,12.261,0
-2.355,12.102,0
-1.9599,11.929,0
-1.5747,11.744,0
-1.1991,11.545,0
-0.83285,11.335,0
-0.47574,11.112,0
-0.12762,10.876,0
0.21161,10.628,0
0.54204,10.367,0
0.86366,10.093,0
1.1765,9.8066,0
1.4803,9.5064,0
1.7751,9.1925,0
2.0606,8.8645,0
2.3366,8.5218,0
2.6025,8.164,0
2.8581,7.7906,0
3.1029,7.401,0
3.3362,6.9946,0
3.5574,6.5708,0
3.766,6.129,0
3.961,5.6687,0
4.1419,5.1893,0
4.3077,4.6903,0
4.4577,4.1712,0
4.5911,3.6312,0
4.707,3.0699,0
4.8005,2.489,0
5.8984,2.5945,0
5.9527,1.9639,0
5.9916,1.3207,0
6.0136,0.66398,0
6.0208,5.7246e-17,0
6.0136,-0.66398,0
5.9916,-1.3207,0
5.9527,-1.9639,0
5.8984,-2.5945,0
5.8238,-3.2146,0
5.726,-3.8195,0
5.6087,-4.4064,0
5.4719,-4.9754,0
5.3161,-5.5266,0
5.1418,-6.0602,0
4.9495,-6.5762,0
4.7398,-7.0748,0
4.5134,-7.556,0
4.2708,-8.02,0
4.0126,-8.4671,0
3.7395,-8.8972,0
3.452,-9.3107,0
3.1507,-9.7077,0
2.836,-10.088,0
2.5084,-10.453,0
2.1682,-10.801,0
1.8159,-11.133,0
1.4517,-11.45,0
1.0759,-11.75,0
0.6886,-12.035,0
0.29009,-12.304,0
-0.11953,-12.556,0
-0.54017,-12.793,0
-0.97177,-13.012,0
-1.4143,-13.216,0
-1.8677,-13.402,0
-2.3321,-13.571,0
-2.8074,-13.722,0
-3.2939,-13.854,0
-3.7914,-13.968,0
-4.3003,-14.062,0
-4.8207,-14.136,0
-5.3528,-14.188,0
-5.8969,-14.219,0
-6.4533,-14.226,0
-7.0224,-14.208,0
-7.6045,-14.164,0
-8.2002,-14.092,0
-8.8065,-13.989,0
-9.4196,-13.856,0
-10.043,-13.695,0
-10.679,-13.502,0
-11.324,-13.279,0
-11.974,-13.027,0
-12.623,-12.75,0
-13.261,-12.448,0
-13.891,-12.129,0
-14.512,-11.783,0
-15.112,-11.409,0
-15.685,-11.017,0
-16.229,-10.606,0
-16.741,-10.179,0
-17.221,-9.7366,0
-17.666,-9.2819,0
-18.079,-8.8168,0
-18.459,-8.3432,0
-18.808,-7.863,0
-19.126,-7.3777,0
-19.416,-6.8887,0
-19.679,-6.3972,0
-19.916,-5.9041,0
-20.129,-5.4101,0
-20.319,-4.9158,0
-20.487,-4.4216,0
-20.635,-3.9279,0
-20.762,-3.4347,0
-20.871,-2.9422,0
-20.962,-2.4505,0
-21.036,-1.9594,0
-21.093,-1.469,0
-21.133,-0.97904,0
-21.157,-0.48943,0
-21.165,2.0364e-16,0
-21.157,0.48943,0
-21.133,0.97904,0
-21.093,1.469,0
-21.036,1.9594,0
-20.962,2.4505,0
-20.871,2.9422,0
-20.762,3.4347,0
-20.635,3.9279,0
-20.487,4.4216,0
-20.319,4.9158,0
-20.129,5.4101,0
-19.916,5.9041,0
-19.679,6.3972,0
-19.416,6.8887,0
-19.126,7.3777,0
-18.808,7.863,0
-18.459,8.3432,0
-18.079,8.8168,0
-17.666,9.2819,0
-17.221,9.7366,0
-16.741,10.179,0
-16.229,10.606,0
-15.685,11.017,0
-15.112,11.409,0
-14.512,11.783,0
-13.891,12.129,0
-13.261,12.448,0
-12.623,12.75,0
-11.974,13.027,0
-11.324,13.279,0
-10.679,13.502,0
-10.043,13.695,0
-9.4196,13.856,0
-8.8065,13.989,0
-8.2002,14.092,0
-7.6045,14.164,0
-7.0224,14.208,0
-6.4533,14.226,0
-5.8969,14.219,0
-5.3528,14.188,0
-4.8207,14.136,0
-4.3003,14.062,0
-3.7914,13.968,0
-3.2939,13.854,0
-2.8074,13.722,0
-2.3321,13.571,0
-1.8677,13.402,0
-1.4143,13.216,0
-0.97177,13.012,0
-0.54017,12.793,0
-0.11953,12.556,0
0.29009,12.304,0
0.6886,12.035,0
1.0759,11.75,0
1.4517,11.45,0
1.8159,11.133,0
2.1682,10.801,0
2.5084,10.453,0
2.836,10.088,0
3.1507,9.7077,0
3.452,9.3107,0
3.7395,8.8972,0
4.0126,8.4671,0
4.2708,8.02,0
4.5134,7.556,0
4.7398,7.0748,0
4.9495,6.5762,0
5.1418,6.0602,0
5.3161,5.5266,0
5.4719,4.9754,0
5.6087,4.4064,0
5.726,3.8195,0
5.8238,3.2146,0
5.8984,2.5945,0
7.2659,2.7037,0
7.31,2.0371,0
7.34,1.3643,0
7.356,0.68401,0
7.3611,1.1276e-16,0
7.356,-0.68401,0
7.34,-1.3643,0
7.31,-2.0371,0
7.2659,-2.7037,0
7.2023,-3.3655,0
7.1154,-4.0174,0
7.0075,-4.656,0
6.8778,-5.2807,0
6.7261,-5.8909,0
6.5525,-6.486,0
6.357,-7.0655,0
6.1402,-7.629,0
5.9024,-8.1762,0
5.644,-8.7065,0
5.3658,-9.2198,0
5.0682,-9.7156,0
4.7519,-10.194,0
4.4175,-10.654,0
4.0656,-11.096,0
3.6967,-11.52,0
3.3114,-11.925,0
2.9103,-12.311,0
2.4939,-12.678,0
2.0626,-13.026,0
1.617,-13.355,0
1.1573,-13.663,0
0.68412,-13.952,0
0.19773,-14.22,0
-0.30148,-14.467,0
-0.81319,-14.693,0
-1.3371,-14.897,0
-1.8728,-15.08,0
-2.4201,-15.239,0
-2.9787,-15.375,0
-3.5483,-15.488,0
-4.1287,-15.576,0
-4.7196,-15.638,0
-5.3209,-15.674,0
-5.9322,-15.684,0
-6.5535,-15.665,0
-7.1844,-15.618,0
-7.8248,-15.541,0
-8.4745,-15.433,0
-9.1299,-15.292,0
-9.7872,-15.122,0
-10.449,-14.924,0
-11.118,-14.697,0
-11.791,-14.443,0
-12.467,-14.166,0
-13.142,-13.868,0
-13.809,-13.549,0
-14.471,-13.213,0
-15.129,-12.851,0
-15.771,-12.463,0
-16.39,-12.055,0
-16.984,-11.628,0
-17.55,-11.183,0
-18.087,-10.72,0
-18.592,-10.243,0
-19.065,-9.751,0
-19.505,-9.2476,0
-19.914,-8.7341,0
-20.292,-8.2121,0
-20.639,-7.683,0
-20.956,-7.1481,0
-21.245,-6.6086,0
-21.506,-6.0655,0
-21.741,-5.5195,0
-21.951,-4.9713,0
-22.135,-4.4214,0
-22.296,-3.8704,0
-22.434,-3.3185,0
-22.55,-2.766,0
-22.644,-2.2132,0
-22.716,-1.66,0
-22.768,-1.1068,0
-22.798,-0.5534,0
-22.809,3.1466e-16,0
-22.798,0.5534,0
-22.768,1.1068,0
-22.716,1.66,0
-22.644,2.2132,0
-22.55,2.766,0
-22.434,3.3185,0
-22.296,3.8704,0
-22.135,4.4214,0
-21.951,4.9713,0
-21.741,5.5195,0
-21.506,6.0655,0
-21.245,6.6086,0
-20.956,7.1481,0
-20.639,7.683,0
-20.292,8.2121,0
-19.914,8.7341,0
-19.505,9.2476,0
-19.065,9.751,0
-18.592,10.243,0
-18.087,10.72,0
-17.55,11.183,0
-16.984,11.628,0
-16.39,12.055,0
-15.771,12.463,0
-15.129,12.851,0
-14.471,13.213,0
-13.809,13.549,0
-13.142,13.868,0
-12.467,14.166,0
-11.791,14.443,0
-11.118,14.697,0
-10.449,14.924,0
-9.7872,15.122,0
-9.1299,15.292,0
-8.4745,15.433,0
-7.8248,15.541,0
-7.1844,15.618,0
-6.5535,15.665,0
-5.9322,15.684,0
-5.3209,15.674,0
-4.7196,15.638,0
-4.1287,15.576,0
-3.5483,15.488,0
-2.9787,15.375,0
-2.4201,15.239,0
-1.8728,15.08,0
-1.3371,14.897,0
-0.81319,14.693,0
-0.30148,14.467,0
0.19773,14.22,0
0.68412,13.952,0
1.1573,13.663,0
1.617,13.355,0
2.0626,13.026,0
2.4939,12.678,0
2.9103,12.311,0
3.3114,11.925,0
3.6967,11.52,0
4.0656,11.096,0
4.4175,10.654,0
4.7519,10.194,0
5.0682,9.7156,0
5.3658,9.2198,0
5.644,8.7065,0
5.9024,8.1762,0
6.1402,7.629,0
6.357,7.0655,0
6.5525,6.486,0
6.7261,5.8909,0
6.8778,5.2807,0
7.0075,4.656,0
7.1154,4.0174,0
7.2023,3.3655,0
7.2659,2.7037,0
8.968,2.8408,0
9.0129,2.1328,0
9.0436,1.4238,0
9.0602,0.71239,0
9.0655,3.9031e-16,0
9.0602,-0.71239,0
9.0436,-1.4238,0
9.0129,-2.1328,0
8.968,-2.8408,0
8.9039,-3.5493,0
8.8166,-4.2532,0
8.7073,-4.9489,0
8.5745,-5.6352,0
8.4172,-6.3108,0
8.2351,-6.9745,0
8.0278,-7.6252,0
7.7953,-8.2617,0
7.5377,-8.8831,0
7.2553,-9.4884,0
6.9486,-10.077,0
6.618,-10.647,0
6.2642,-11.199,0
5.8877,-11.732,0
5.4892,-12.244,0
5.0695,-12.736,0
4.6291,-13.207,0
4.1689,-13.656,0
3.6895,-14.082,0
3.1917,-14.485,0
2.6761,-14.865,0
2.1435,-15.221,0
1.5946,-15.553,0
1.03,-15.859,0
0.45041,-16.139,0
-0.14344,-16.393,0
-0.75088,-16.621,0
-1.3712,-16.821,0
-2.0038,-16.993,0
-2.6478,-17.136,0
-3.3027,-17.25,0
-3.9676,-17.334,0
-4.6419,-17.388,0
-5.3247,-17.41,0
-6.0154,-17.401,0
-6.713,-17.359,0
-7.4167,-17.285,0
-8.1256,-17.178,0
-8.8392,-17.039,0
-9.5533,-16.866,0
-10.264,-16.663,0
-10.974,-16.434,0
-11.685,-16.178,0
-12.395,-15.897,0
-13.104,-15.594,0
-13.81,-15.271,0
-14.51,-14.929,0
-15.208,-14.57,0
-15.903,-14.186,0
-16.586,-13.776,0
-17.252,-13.346,0
-17.897,-12.896,0
-18.518,-12.425,0
-19.113,-11.936,0
-19.679,-11.428,0
-20.216,-10.904,0
-20.721,-10.364,0
-21.195,-9.8095,0
-21.636,-9.243,0
-22.046,-8.6653,0
-22.424,-8.078,0
-22.771,-7.4823,0
-23.087,-6.8794,0
-23.373,-6.2702,0
-23.63,-5.6558,0
-23.858,-5.037,0
-24.057,-4.4144,0
-24.229,-3.7889,0
-24.373,-3.1609,0
-24.49,-2.5309,0
-24.581,-1.8994,0
-24.646,-1.2669,0
-24.685,-0.63361,0
-24.698,5.3671e-16,0
-24.685,0.63361,0
-24.646,1.2669,0
-24.581,1.8994,0
-24.49,2.5309,0
-24.373,3.1609,0
-24.229,3.7889,0
-24.057,4.4144,0
-23.858,5.037,0
-23.63,5.6558,0
-23.373,6.2702,0
-23.087,6.8794,0
-22.771,7.4823,0
-22.424,8.078,0
-22.046,8.6653,0
-21.636,9.243,0
-21.195,9.8095,0
-20.721,10.364,0
-20.216,10.904,0
-19.679,11.428,0
-19.113,11.936,0
-18.518,12.425,0
-17.897,12.896,0
-17.252,13.346,0
-16.586,13.776,0
-15.903,14.186,0
-15.208,14.57,0
-14.51,14.929,0
-13.81,15.271,0
-13.104,15.594,0
-12.395,15.897,0
-11.685,16.178,0
-10.974,16.434,0
-10.264,16.663,0
-9.5533,16.866,0
-8.8392,17.039,0
-8.1256,17.178,0
-7.4167,17.285,0
-6.713,17.359,0
-6.0154,17.401,0
-5.3247,17.41,0
-4.6419,17.388,0
-3.9676,17.334,0
-3.3027,17.25,0
-2.6478,17.136,0
-2.0038,16.993,0
-1.3712,16.821,0
-0.75088,16.621,0
-0.14344,16.393,0
0.45041,16.139,0
1.03,15.859,0
1.5946,15.553,0
2.1435,15.221,0
2.6761,14.865,0
3.1917,14.485,0
3.6895,14.082,0
4.1689,13.656,0
4.6291,13.207,0
5.0695,12.736,0
5.4892,12.244,0
5.8877,11.732,0
6.2642,11.199,0
6.618,10.647,0
6.9486,10.077,0
7.2553,9.4884,0
7.5377,8.8831,0
7.7953,8.2617,0
8.0278,7.6252,0
8.2351,6.9745,0
8.4172,6.3108,0
8.5745,5.6352,0
8.7073,4.9489,0
8.8166,4.2532,0
8.9039,3.5493,0
8.968,2.8408,0
11.071,3.0371,0
11.127,2.276,0
11.166,1.517,0
11.189,0.75821,0
11.196,5.7246e-17,0
11.189,-0.75821,0
11.166,-1.517,0
11.127,-2.276,0
11.071,-3.0371,0
10.995,-3.8019,0
10.894,-4.5662,0
10.77,-5.3266,0
10.621,-6.0816,0
10.446,-6.8297,0
10.243,-7.5691,0
10.012,-8.2981,0
9.7524,-9.0151,0
9.464,-9.7185,0
9.1468,-10.407,0
8.8009,-11.079,0
8.4267,-11.732,0
8.0246,-12.367,0
7.5953,-12.98,0
7.1393,-13.572,0
6.6575,-14.141,0
6.1505,-14.686,0
5.6194,-15.206,0
5.065,-15.701,0
4.4881,-16.168,0
3.8899,-16.607,0
3.2712,-17.018,0
2.6332,-17.399,0
1.9767,-17.75,0
1.303,-18.07,0
0.61299,-18.359,0
-0.092121,-18.614,0
-0.81122,-18.837,0
-1.5432,-19.026,0
-2.2867,-19.181,0
-3.0407,-19.301,0
-3.8039,-19.385,0
-4.5749,-19.434,0
-5.3525,-19.447,0
-6.1353,-19.423,0
-6.9218,-19.364,0
-7.7107,-19.269,0
-8.5006,-19.138,0
-9.2902,-18.974,0
-10.076,-18.775,0
-10.853,-18.546,0
-11.625,-18.29,0
-12.392,-18.008,0
-13.154,-17.701,0
-13.91,-17.371,0
-14.66,-17.021,0
-15.403,-16.65,0
-16.143,-16.26,0
-16.881,-15.845,0
-17.609,-15.404,0
-18.323,-14.942,0
-19.02,-14.459,0
-19.697,-13.954,0
-20.352,-13.427,0
-20.981,-12.88,0
-21.583,-12.312,0
-22.156,-11.725,0
-22.697,-11.12,0
-23.207,-10.498,0
-23.684,-9.8603,0
-24.127,-9.2089,0
-24.537,-8.5447,0
-24.914,-7.869,0
-25.256,-7.1832,0
-25.565,-6.4885,0
-25.841,-5.786,0
-26.084,-5.0767,0
-26.293,-4.3616,0
-26.47,-3.6418,0
-26.614,-2.918,0
-26.726,-2.1911,0
-26.806,-1.462,0
-26.854,-0.73138,0
-26.87,8.6977e-16,0
-26.854,0.73138,0
-26.806,1.462,0
-26.726,2.1911,0
-26.614,2.918,0
-26.47,3.6418,0
-26.293,4.3616,0
-26.084,5.0767,0
-25.841,5.786,0
-25.565,6.4885,0
-25.256,7.1832,0
-24.914,7.869,0
-24.537,8.5447,0
-24.127,9.2089,0
-23.684,9.8603,0
-23.207,10.498,0
-22.697,11.12,0
-22.156,11.725,0
-21.583,12.312,0
-20.981,12.88,0
-20.352,13.427,0
-19.697,13.954,0
-19.02,14.459,0
-18.323,14.942,0
-17.609,15.404,0
-16.881,15.845,0
-16.143,16.26,0
-15.403,16.65,0
-14.66,17.021,0
-13.91,17.371,0
-13.154,17.701,0
-12.392,18.008,0
-11.625,18.29,0
-10.853,18.546,0
-10.076,18.775,0
-9.2902,18.974,0
-8.5006,19.138,0
-7.7107,19.269,0
-6.9218,19.364,0
-6.1353,19.423,0
-5.3525,19.447,0
-4.5749,19.434,0
-3.8039,19.385,0
-3.0407,19.301,0
-2.2867,19.181,0
-1.5432,19.026,0
-0.81122,18.837,0
-0.092121,18.614,0
0.61299,18.359,0
1.303,18.07,0
1.9767,17.75,0
2.6332,17.399,0
3.2712,17.018,0
3.8899,16.607,0
4.4881,16.168,0
5.065,15.701,0
5.6194,15.206,0
6.1505,14.686,0
6.6575,14.141,0
7.1393,13.572,0
7.5953,12.98,0
8.0246,12.367,0
8.4267,11.732,0
8.8009,11.079,0
9.1468,10.407,0
9.464,9.7185,0
9.7524,9.0151,0
10.012,8.2981,0
10.243,7.5691,0
10.446,6.8297,0
10.621,6.0816,0
10.77,5.3266,0
10.894,4.5662,0
10.995,3.8019,0
11.071,3.0371,0
13.635,3.3211,0
13.709,2.488,0
13.762,1.6577,0
13.793,0.82843,0
13.803,-1.648e-16,0
13.793,-0.82843,0
13.762,-1.6577,0
13.709,-2.488,0
13.635,-3.3211,0
13.537,-4.1586,0
13.412,-4.9973,0
13.262,-5.8345,0
13.083,-6.669,0
12.876,-7.4991,0
12.638,-8.323,0
12.37,-9.1387,0
12.069,-9.9443,0
11.736,-10.738,0
11.371,-11.517,0
10.972,-12.28,0
10.542,-13.025,0
10.078,-13.75,0
9.5829,-14.454,0
9.0563,-15.133,0
8.4991,-15.788,0
7.9122,-16.416,0
7.2966,-17.016,0
6.6533,-17.586,0
5.9834,-18.125,0
5.2883,-18.632,0
4.5692,-19.106,0
3.8273,-19.545,0
3.0643,-19.948,0
2.2814,-20.315,0
1.4803,-20.644,0
0.66254,-20.935,0
-0.1703,-21.186,0
-1.0165,-21.398,0
-1.8744,-21.57,0
-2.7422,-21.702,0
-3.6181,-21.793,0
-4.5002,-21.843,0
-5.3868,-21.852,0
-6.2758,-21.821,0
-7.1654,-21.75,0
-8.0538,-21.64,0
-8.9391,-21.493,0
-9.82,-21.31,0
-10.693,-21.092,0
-11.554,-20.842,0
-12.406,-20.563,0
-13.248,-20.256,0
-14.08,-19.922,0
-14.903,-19.563,0
-15.716,-19.181,0
-16.52,-18.774,0
-17.317,-18.346,0
-18.11,-17.89,0
-18.892,-17.408,0
-19.662,-16.902,0
-20.416,-16.373,0
-21.153,-15.82,0
-21.87,-15.242,0
-22.565,-14.641,0
-23.234,-14.016,0
-23.875,-13.368,0
-24.487,-12.697,0
-25.067,-12.006,0
-25.614,-11.294,0
-26.127,-10.564,0
-26.603,-9.8162,0
-27.044,-9.0526,0
-27.447,-8.2745,0
-27.813,-7.4833,0
-28.141,-6.6804,0
-28.43,-5.8673,0
-28.681,-5.0453,0
-28.894,-4.2157,0
-29.068,-3.38,0
-29.203,-2.5393,0
-29.3,-1.6949,0
-29.358,-0.84805,0
-29.378,1.6469e-15,0
-29.358,0.84805,0
-29.3,1.6949,0
-29.203,2.5393,0
-29.068,3.38,0
-28.894,4.2157,0
-28.681,5.0453,0
-28.43,5.8673,0
-28.141,6.6804,0
-27.813,7.4833,0
-27.447,8.2745,0
-27.044,9.0526,0
-26.603,9.8162,0
-26.127,10.564,0
-25.614,11.294,0
-25.067,12.006,0
-24.487,12.697,0
-23.875,13.368,0
-23.234,14.016,0
-22.565,14.641,0
-21.87,15.242,0
-21.153,15.82,0
-20.416,16.373,0
-19.662,16.902,0
-18.892,17.408,0
-18.11,17.89,0
-17.317,18.346,0
-16.52,18.774,0
-15.716,19.181,0
-14.903,19.563,0
-14.08,19.922,0
-13.248,20.256,0
-12.406,20.563,0
-11.554,20.842,0
-10.693,21.092,0
-9.82,21.31,0
-8.9391,21.493,0
-8.0538,21.64,0
-7.1654,21.75,0
-6.2758,21.821,0
-5.3868,21.852,0
-4.5002,21.843,0
-3.6181,21.793,0
-2.7422,21.702,0
-1.8744,21.57,0
-1.0165,21.398,0
-0.1703,21.186,0
0.66254,20.935,0
1.4803,20.644,0
2.2814,20.315,0
3.0643,19.948,0
3.8273,19.545,0
4.5692,19.106,0
5.2883,18.632,0
5.9834,18.125,0
6.6533,17.586,0
7.2966,17.016,0
7.9122,16.416,0
8.4991,15.788,0
9.0563,15.133,0
9.5829,14.454,0
10.078,13.75,0
10.542,13.025,0
10.972,12.28,0
11.371,11.517,0
11.736,10.738,0
12.069,9.9443,0
12.37,9.1387,0
12.638,8.323,0
12.876,7.4991,0
13.083,6.669,0
13.262,5.8345,0
13.412,4.9973,0
13.537,4.1586,0
13.635,3.3211,0
16.717,3.7131,0
16.814,2.7831,0
16.884,1.8548,0
16.925,0.92715,0
16.939,-8.3093e-16,0
16.925,-0.92715,0
16.884,-1.8548,0
16.814,-2.7831,0
16.717,-3.7131,0
16.591,-4.6462,0
16.434,-5.58,0
16.246,-6.5128,0
16.026,-7.4434,0
15.774,-8.3703,0
15.488,-9.2919,0
15.167,-10.206,0
14.811,-11.111,0
14.418,-12.005,0
13.989,-12.884,0
13.523,-13.748,0
13.019,-14.593,0
12.479,-15.418,0
11.903,-16.219,0
11.29,-16.996,0
10.642,-17.745,0
9.9595,-18.464,0
9.2438,-19.152,0
8.496,-19.807,0
7.7174,-20.426,0
6.9095,-21.009,0
6.074,-21.553,0
5.2124,-22.058,0
4.3267,-22.521,0
3.4187,-22.942,0
2.4904,-23.32,0
1.5438,-23.653,0
0.58124,-23.941,0
-0.39524,-24.184,0
-1.3833,-24.381,0
-2.3808,-24.531,0
-3.3852,-24.636,0
-4.3943,-24.695,0
-5.4057,-24.708,0
-6.4172,-24.677,0
-7.4265,-24.603,0
-8.4315,-24.486,0
-9.4301,-24.329,0
-10.421,-24.133,0
-11.401,-23.899,0
-12.367,-23.631,0
-13.32,-23.33,0
-14.26,-22.996,0
-15.187,-22.632,0
-16.101,-22.239,0
-17.001,-21.817,0
-17.888,-21.367,0
-18.764,-20.89,0
-19.631,-20.383,0
-20.485,-19.846,0
-21.325,-19.284,0
-22.149,-18.694,0
-22.955,-18.076,0
-23.742,-17.431,0
-24.507,-16.759,0
-25.248,-16.059,0
-25.962,-15.332,0
-26.647,-14.579,0
-27.3,-13.8,0
-27.919,-12.996,0
-28.503,-12.169,0
-29.049,-11.32,0
-29.556,-10.451,0
-30.023,-9.5618,0
-30.448,-8.6556,0
-30.831,-7.7336,0
-31.17,-6.7977,0
-31.466,-5.8494,0
-31.716,-4.8906,0
-31.922,-3.923,0
-32.082,-2.9484,0
-32.197,-1.9685,0
-32.266,-0.98512,0
-32.289,1.6469e-15,0
-32.266,0.98512,0
-32.197,1.9685,0
-32.082,2.9484,0
-31.922,3.923,0
-31.716,4.8906,0
-31.466,5.8494,0
-31.17,6.7977,0
-30.831,7.7336,0
-30.448,8.6556,0
-30.023,9.5618,0
-29.556,10.451,0
-29.049,11.32,0
-28.503,12.169,0
-27.919,12.996,0
-27.3,13.8,0
-26.647,14.579,0
-25.962,15.332,0
-25.248,16.059,0
-24.507,16.759,0
-23.742,17.431,0
-22.955,18.076,0
-22.149,18.694,0
-21.325,19.284,0
-20.485,19.846,0
-19.631,20.383,0
-18.764,20.89,0
-17.888,21.367,0
-17.001,21.817,0
-16.101,22.239,0
-15.187,22.632,0
-14.26,22.996,0
-13.32,23.33,0
-12.367,23.631,0
-11.401,23.899,0
-10.421,24.133,0
-9.4301,24.329,0
-8.4315,24.486,0
-7.4265,24.603,0
-6.4172,24.677,0
-5.4057,24.708,0
-4.3943,24.695,0
-3.3852,24.636,0
-2.3808,24.531,0
-1.3833,24.381,0
-0.39524,24.184,0
0.58124,23.941,0
1.5438,23.653,0
2.4904,23.32,0
3.4187,22.942,0
4.3267,22.521,0
5.2124,22.058,0
6.074,21.553,0
6.9095,21.009,0
7.7174,20.426,0
8.496,19.807,0
9.2438,19.152,0
9.9595,18.464,0
10.642,17.745,0
11.29,16.996,0
11.903,16.219,0
12.479,15.418,0
13.019,14.593,0
13.523,13.748,0
13.989,12.884,0
14.418,12.005,0
14.811,11.111,0
15.167,10.206,0
15.488,9.2919,0
15.774,8.3703,0
16.026,7.4434,0
16.246,6.5128,0
16.434,5.58,0
16.591,4.6462,0
16.717,3.7131,0
20.382,4.2277,0
20.506,3.1711,0
20.595,2.1143,0
20.648,1.0572,0
20.665,-6.0889e-16,0
20.648,-1.0572,0
20.595,-2.1143,0
20.506,-3.1711,0
20.382,-4.2277,0
20.222,-5.2846,0
20.026,-6.3404,0
19.793,-7.3937,0
19.522,-8.4436,0
19.214,-9.4887,0
18.866,-10.528,0
18.479,-11.558,0
18.051,-12.579,0
17.583,-13.587,0
17.073,-14.581,0
16.521,-15.557,0
15.928,-16.514,0
15.294,-17.449,0
14.618,-18.359,0
13.901,-19.241,0
13.145,-20.094,0
12.349,-20.914,0
11.515,-21.699,0
10.645,-22.448,0
9.7401,-23.156,0
8.8018,-23.824,0
7.8321,-24.447,0
6.8331,-25.026,0
5.8071,-25.558,0
4.7563,-26.042,0
3.6832,-26.477,0
2.5904,-26.861,0
1.4804,-27.195,0
0.35606,-27.477,0
-0.77999,-27.707,0
-1.925,-27.886,0
-3.0761,-28.013,0
-4.2306,-28.089,0
-5.3859,-28.115,0
-6.5393,-28.091,0
-7.6885,-28.02,0
-8.831,-27.903,0
-9.9649,-27.74,0
-11.088,-27.535,0
-12.199,-27.287,0
-13.295,-26.999,0
-14.376,-26.673,0
-15.441,-26.309,0
-16.49,-25.909,0
-17.522,-25.473,0
-18.538,-25.002,0
-19.536,-24.498,0
-20.518,-23.96,0
-21.484,-23.388,0
-22.434,-22.783,0
-23.365,-22.147,0
-24.278,-21.479,0
-25.171,-20.779,0
-26.042,-20.048,0
-26.89,-19.284,0
-27.712,-18.489,0
-28.506,-17.662,0
-29.269,-16.805,0
-30,-15.917,0
-30.696,-15.001,0
-31.354,-14.056,0
-31.972,-13.084,0
-32.548,-12.087,0
-33.08,-11.067,0
-33.567,-10.024,0
-34.006,-8.9617,0
-34.397,-7.8814,0
-34.738,-6.7852,0
-35.029,-5.6754,0
-35.267,-4.5542,0
-35.453,-3.4237,0
-35.587,-2.2863,0
-35.667,-1.1443,0
-35.694,2.091e-15,0
-35.667,1.1443,0
-35.587,2.2863,0
-35.453,3.4237,0
-35.267,4.5542,0
-35.029,5.6754,0
-34.738,6.7852,0
-34.397,7.8814,0
-34.006,8.9617,0
-33.567,10.024,0
-33.08,11.067,0
-32.548,12.087,0
-31.972,13.084,0
-31.354,14.056,0
-30.696,15.001,0
-30,15.917,0
-29.269,16.805,0
-28.506,17.662,0
-27.712,18.489,0
-26.89,19.284,0
-26.042,20.048,0
-25.171,20.779,0
-24.278,21.479,0
-23.365,22.147,0
-22.434,22.783,0
-21.484,23.388,0
-20.518,23.96,0
-19.536,24.498,0
-18.538,25.002,0
-17.522,25.473,0
-16.49,25.909,0
-15.441,26.309,0
-14.376,26.673,0
-13.295,26.999,0
-12.199,27.287,0
-11.088,27.535,0
-9.9649,27.74,0
-8.831,27.903,0
-7.6885,28.02,0
-6.5393,28.091,0
-5.3859,28.115,0
-4.2306,28.089,0
-3.0761,28.013,0
-1.925,27.886,0
-0.77999,27.707,0
0.35606,27.477,0
1.4804,27.195,0
2.5904,26.861,0
3.6832,26.477,0
4.7563,26.042,0
5.8071,25.558,0
6.8331,25.026,0
7.8321,24.447,0
8.8018,23.824,0
9.7401,23.156,0
10.645,22.448,0
11.515,21.699,0
12.349,20.914,0
13.145,20.094,0
13.901,19.241,0
14.618,18.359,0
15.294,17.449,0
15.928,16.514,0
16.521,15.557,0
17.073,14.581,0
17.583,13.587,0
18.051,12.579,0
18.479,11.558,0
18.866,10.528,0
19.214,9.4887,0
19.522,8.4436,0
19.793,7.3937,0
20.026,6.3404,0
20.222,5.2846,0
20.382,4.2277,0
24.711,4.8744,0
24.865,3.6582,0
24.974,2.44,0
25.04,1.2203,0
25.062,-8.3093e-16,0
25.04,-1.2203,0
24.974,-2.44,0
24.865,-3.6582,0
24.711,-4.8744,0
24.513,-6.0881,0
24.271,-7.298,0
23.984,-8.503,0
23.653,-9.7019,0
23.277,-10.893,0
22.855,-12.076,0
22.387,-13.248,0
21.873,-14.406,0
21.313,-15.551,0
20.705,-16.677,0
20.05,-17.785,0
19.348,-18.87,0
18.6,-19.93,0
17.805,-20.962,0
16.964,-21.964,0
16.079,-22.932,0
15.15,-23.865,0
14.178,-24.758,0
13.165,-25.611,0
12.114,-26.419,0
11.025,-27.181,0
9.9011,-27.894,0
8.7448,-28.557,0
7.5585,-29.168,0
6.345,-29.725,0
5.1071,-30.226,0
3.8479,-30.672,0
2.5702,-31.06,0
1.2774,-31.391,0
-0.027557,-31.664,0
-1.3415,-31.88,0
-2.6612,-32.038,0
-3.9839,-32.139,0
-5.3064,-32.185,0
-6.6262,-32.176,0
-7.9404,-32.113,0
-9.2468,-31.997,0
-10.543,-31.831,0
-11.828,-31.615,0
-13.098,-31.351,0
-14.353,-31.04,0
